batch,case,q,phase,completed_calls,started_calls,generate_s,evaluate_s,wall_s,historical_reuses,peak_mib,status
FINAL_accelerated,case_036,1,baseline_1,1,1,0,2.0558155999997325,2.4705094999999346,0,75.30859375,complete
FINAL_accelerated,case_036,1,search_1,12,12,0.5174563000009584,18.94062159999976,19.886746299999686,6,74.82421875,complete
FINAL_accelerated,case_036,2,baseline_1,1,1,0,0.6321747000001778,0.9578633999999511,0,74.75390625,complete
FINAL_accelerated,case_036,2,search_1,4,4,1.2980505000004996,2.0193687999999383,3.759686800000054,6,68.98046875,complete
FINAL_accelerated,case_036,3,baseline_1,1,1,0,0.7344923999999082,1.0835595999997167,0,74.80859375,complete
FINAL_accelerated,case_036,3,search_1,4,4,1.6527502000008099,2.090022499999577,4.235776299999998,6,68.85546875,complete
FINAL_accelerated,case_037,1,baseline_1,1,1,0,0.201444199999969,0.49748080000063055,0,36.125,complete
FINAL_accelerated,case_037,1,search_1,8,8,0.13350590000300144,1.587478999999803,2.0329259000000093,6,37.5859375,complete
FINAL_accelerated,case_037,2,baseline_1,1,1,0,0.11522289999993518,0.3938912000003256,0,36.03515625,complete
FINAL_accelerated,case_037,2,search_1,8,8,0.1878160000023854,1.1612574999999197,1.6916332000000693,6,38.703125,complete
FINAL_accelerated,case_037,3,baseline_1,1,1,0,0.12823699999989913,0.40032160000009753,0,36.23828125,complete
FINAL_accelerated,case_037,3,search_1,18,18,0.22905679999803397,2.724298500000259,3.364749800000027,6,40.58984375,complete
FINAL_accelerated,case_038,1,baseline_1,1,1,0,8.528054299999894,8.891628899999887,0,147.05078125,complete
FINAL_accelerated,case_038,1,search_1,12,12,0.8392074000030334,53.72824920000039,55.217673500000274,6,127.61328125,complete
FINAL_accelerated,case_038,2,baseline_1,1,1,0,1.5137530000001789,1.855032299999948,0,146.78515625,complete
FINAL_accelerated,case_038,2,search_1,16,16,5.137552799999867,34.040567300001385,39.89385880000009,6,187.7890625,complete
FINAL_accelerated,case_038,3,baseline_1,1,1,0,1.5585769999997865,1.9631061000000045,0,146.43359375,complete
FINAL_accelerated,case_038,3,search_1,28,28,7.697222399999191,68.07762289999664,76.79886379999971,6,210.6796875,complete
FINAL_accelerated,case_039,1,baseline_1,1,1,0,7.8568787000003795,8.194423699999788,0,129.19921875,complete
FINAL_accelerated,case_039,1,search_1,8,8,0.7525049999994735,44.532253799999125,45.89006599999993,6,112.0390625,complete
FINAL_accelerated,case_039,2,baseline_1,1,1,0,1.7217086000000563,2.0383226999992985,0,128.24609375,complete
FINAL_accelerated,case_039,2,search_1,16,16,5.891229399998338,37.372597499999756,44.047436100000596,6,178.20703125,complete
FINAL_accelerated,case_039,3,baseline_1,1,1,0,1.7908517000005304,2.101599000000533,0,128.890625,complete
FINAL_accelerated,case_039,3,search_1,28,28,10.025882199998705,74.42024780000247,85.45202770000014,6,200.92578125,complete
FINAL_accelerated,case_040,1,baseline_1,1,1,0,1.2738066000001709,1.5295318999997107,0,74.76171875,complete
FINAL_accelerated,case_040,1,search_1,16,16,2.1628654999985883,28.714714199999435,31.33361799999966,6,101.58984375,complete
FINAL_accelerated,case_040,2,baseline_1,1,1,0,0.5172638000003644,0.7940724999998565,0,74.00390625,complete
FINAL_accelerated,case_040,2,search_1,16,16,1.5233535000006668,10.510465599999407,12.636009699999704,6,89.06640625,complete
FINAL_accelerated,case_040,3,baseline_1,1,1,0,0.539346900000055,0.8330080000005182,0,74.5546875,complete
FINAL_accelerated,case_040,3,search_1,28,28,1.9511602000029598,19.305703000002723,21.926791500000036,6,97.328125,complete
FINAL_accelerated,case_041,1,baseline_1,1,1,0,143.2612041000002,143.95584700000018,0,373.703125,complete
FINAL_accelerated,case_041,1,search_1,12,12,1.5645921999985148,321.5748611000017,324.0999978999989,6,305.65234375,complete
FINAL_accelerated,case_041,2,baseline_1,1,1,0,6.237388900000042,6.6896155999993425,0,371.078125,complete
FINAL_accelerated,case_041,2,search_1,16,16,57.58505329999389,141.0034239000015,200.01601760000085,6,512.078125,complete
FINAL_accelerated,case_041,3,baseline_1,1,1,0,6.812249100000372,7.263869700000214,0,372.4296875,complete
FINAL_accelerated,case_041,3,search_1,28,28,74.28709309999795,228.76329760000226,304.7884148999983,6,581.21875,complete
FINAL_accelerated,case_042,1,baseline_1,1,1,0,5.9564791000002515,6.33800920000067,0,122.03125,complete
FINAL_accelerated,case_042,1,search_1,12,12,0.6605519000004278,33.887880200001746,35.13512660000015,6,103.84765625,complete
FINAL_accelerated,case_042,2,baseline_1,1,1,0,1.0968315000000075,1.3852723999998489,0,121.9609375,complete
FINAL_accelerated,case_042,2,search_1,16,16,3.437640299999657,26.910046900000452,31.071730599999682,6,154.24609375,complete
FINAL_accelerated,case_042,3,baseline_1,1,1,0,1.1926471000006131,1.501802900000257,0,122.01953125,complete
FINAL_accelerated,case_042,3,search_1,28,28,5.634750600000189,54.8890293000004,61.44292459999997,6,174.6796875,complete
FINAL_accelerated,case_043,1,baseline_1,1,1,0,11.551988100000017,11.95138549999956,0,177.12890625,complete
FINAL_accelerated,case_043,1,search_1,16,16,15.249304500001017,340.9786129000031,357.18402069999956,6,266.65625,complete
FINAL_accelerated,case_043,2,baseline_1,1,1,0,2.2735984999999346,2.7869795999995404,0,176.03515625,complete
FINAL_accelerated,case_043,2,search_1,16,16,9.554371099998207,64.15962630000104,74.83632410000064,6,254.671875,complete
FINAL_accelerated,case_043,3,baseline_1,1,1,0,2.144126799999867,2.5549621000000116,0,176.46875,complete
FINAL_accelerated,case_043,3,search_1,28,28,14.00016350000351,111.448197300002,127.04452849999961,6,280.19921875,complete
FINAL_accelerated,case_044,1,baseline_1,1,1,0,0.4617066999999224,0.7127281000002768,0,49.05859375,complete
FINAL_accelerated,case_044,1,search_1,8,8,0.19083790000240697,2.2976708999995026,2.8484951999998884,6,42.96875,complete
FINAL_accelerated,case_044,2,baseline_1,1,1,0,0.24010859999998502,0.4696499000001495,0,48.76953125,complete
FINAL_accelerated,case_044,2,search_1,16,16,0.47253269999873737,4.499700000000303,5.430691300000035,6,50.859375,complete
FINAL_accelerated,case_044,3,baseline_1,1,1,0,0.2424137999996674,0.4838519000004453,0,48.90234375,complete
FINAL_accelerated,case_044,3,search_1,28,28,0.5601455000005444,7.579157699999087,8.62034870000025,6,54.33203125,complete
FINAL_accelerated,case_045,1,baseline_1,1,1,0,0.38930250000066735,0.6356316999999763,0,46.6015625,complete
FINAL_accelerated,case_045,1,search_1,16,16,0.1812568999994255,3.067332799999349,3.6049143999998705,6,45.4921875,complete
FINAL_accelerated,case_045,2,baseline_1,1,1,0,0.1677084000002651,0.4110072000003129,0,46.33203125,complete
FINAL_accelerated,case_045,2,search_1,4,4,0.2390241999992213,0.5944295999997848,1.165254200000163,6,44.125,complete
FINAL_accelerated,case_045,3,baseline_1,1,1,0,0.1744922999996561,0.4239720000005036,0,46.625,complete
FINAL_accelerated,case_045,3,search_1,4,4,0.2914436000010028,0.6126833999996961,1.2254110999992918,6,44.23046875,complete
FINAL_accelerated,case_046,1,baseline_1,1,1,0,0.2745285999999396,0.5565877000008186,0,40.9765625,complete
FINAL_accelerated,case_046,1,search_1,10,10,0.2336647999991328,2.7081766000001153,3.3408504999997604,6,45.32421875,complete
FINAL_accelerated,case_046,2,baseline_1,1,1,0,0.1637855999997555,0.39812679999977263,0,40.97265625,complete
FINAL_accelerated,case_046,2,search_1,16,16,0.31720509999922797,3.043626499998936,3.747146800000337,6,44.71484375,complete
FINAL_accelerated,case_046,3,baseline_1,1,1,0,0.18628850000004604,0.4268539000004239,0,40.95703125,complete
FINAL_accelerated,case_046,3,search_1,27,27,0.4807645000018965,5.685289300001386,6.6132244000000355,6,46.64453125,complete
FINAL_accelerated,case_047,1,baseline_1,1,1,0,27.177592700000787,27.741121300000486,0,242.2734375,complete
FINAL_accelerated,case_047,1,search_1,16,16,42.141118199999255,544.4426891000012,587.7304168999999,9,399.3046875,complete
FINAL_accelerated,case_047,2,baseline_1,1,1,0,6.055561199999829,6.695362600000408,0,241.94921875,complete
FINAL_accelerated,case_047,2,search_1,16,16,17.216111400000045,100.42486269999881,119.20660800000041,6,348.78515625,complete
FINAL_accelerated,case_047,3,baseline_1,1,1,0,5.96136849999948,6.5737120000003415,0,242.5234375,complete
FINAL_accelerated,case_047,3,search_1,28,28,23.59704950000014,180.38999950000198,205.9387983000006,6,388.546875,complete
FINAL_accelerated,case_048,1,baseline_1,1,1,0,0.5486542999997255,0.9416343000002598,0,51.234375,complete
FINAL_accelerated,case_048,1,search_1,16,16,1.0208787999990818,14.461199100000158,15.90800390000004,6,73.40234375,complete
FINAL_accelerated,case_048,2,baseline_1,1,1,0,0.28192809999927704,0.5320050000000265,0,51.1640625,complete
FINAL_accelerated,case_048,2,search_1,16,16,0.7885030999977971,5.770330599999397,6.9896358999994845,6,59.04296875,complete
FINAL_accelerated,case_048,3,baseline_1,1,1,0,0.2911258000003727,0.5296110000008412,0,51.0078125,complete
FINAL_accelerated,case_048,3,search_1,28,28,1.2096017000003485,11.042758599999615,12.810731900000064,6,63.625,complete
FINAL_accelerated,case_049,1,baseline_1,1,1,0,2.1474137999994127,2.39165150000008,0,91.4296875,complete
FINAL_accelerated,case_049,1,search_1,16,16,4.618945000001986,60.46383760000208,65.65049259999978,6,138.05078125,complete
FINAL_accelerated,case_049,2,baseline_1,1,1,0,0.6528434000001653,0.8780154000005496,0,91.40234375,complete
FINAL_accelerated,case_049,2,search_1,16,16,2.895233099999132,21.828774599998724,25.43675609999991,6,120.2890625,complete
FINAL_accelerated,case_049,3,baseline_1,1,1,0,0.8347937000007732,1.0809423000000606,0,91.36328125,complete
FINAL_accelerated,case_049,3,search_1,28,28,4.069355600004201,39.87259129999802,44.87034500000027,6,132.87109375,complete
FINAL_accelerated,case_050,1,baseline_1,1,1,0,2.5297547000000122,2.8102522999997746,0,94.03515625,complete
FINAL_accelerated,case_050,1,search_1,16,16,5.146655299998201,60.78388369999993,66.59381589999975,6,140.73828125,complete
FINAL_accelerated,case_050,2,baseline_1,1,1,0,0.7237237999997888,0.9513373000008869,0,93.52734375,complete
FINAL_accelerated,case_050,2,search_1,16,16,2.995091400000092,22.993731700000353,26.679566999999224,6,120.82421875,complete
FINAL_accelerated,case_050,3,baseline_1,1,1,0,1.0447056000002704,1.3567146999994293,0,93.66796875,complete
FINAL_accelerated,case_050,3,search_1,28,28,4.0170029999981125,38.4012859000004,43.40133109999988,6,134.18359375,complete
FINAL_accelerated,case_051,1,baseline_1,1,1,0,0.3231443999993644,0.6016462999996293,0,44.39453125,complete
FINAL_accelerated,case_051,1,search_1,16,16,0.48305270000037126,7.720630699999674,8.584261500000139,6,53.23828125,complete
FINAL_accelerated,case_051,2,baseline_1,1,1,0,0.18147589999989577,0.42716029999974126,0,44.39453125,complete
FINAL_accelerated,case_051,2,search_1,16,16,0.3389707999986058,3.2371913999986646,3.9878818000006504,6,49.99609375,complete
FINAL_accelerated,case_051,3,baseline_1,1,1,0,0.16732709999996587,0.42103489999954036,0,43.984375,complete
FINAL_accelerated,case_051,3,search_1,25,25,0.669375299999956,6.220859400000336,7.329049099999793,6,52.90234375,complete
FINAL_accelerated,case_052,1,baseline_1,1,1,0,0.35152689999995346,0.5895026999996844,0,42.33984375,complete
FINAL_accelerated,case_052,1,search_1,12,12,0.1924872999998115,3.0248027000006914,3.6188782999997784,6,39.265625,complete
FINAL_accelerated,case_052,2,baseline_1,1,1,0,0.1664612999993551,0.45317309999973077,0,42.2109375,complete
FINAL_accelerated,case_052,2,search_1,16,16,0.21427900000071531,2.6597223999988273,3.295599399999446,6,41.046875,complete
FINAL_accelerated,case_052,3,baseline_1,1,1,0,0.1642373000004227,0.43077639999955863,0,42.48828125,complete
FINAL_accelerated,case_052,3,search_1,28,28,0.266490200005137,5.135956000001897,5.853935899999669,6,42.87109375,complete
FINAL_accelerated,case_053,1,baseline_1,1,1,0,20.119700700000067,20.57101690000036,0,225.9765625,complete
FINAL_accelerated,case_053,1,search_1,16,16,23.69827129999885,529.0749483000018,553.7981123,6,326.55078125,complete
FINAL_accelerated,case_053,2,baseline_1,1,1,0,2.3966867999997703,2.8655536999995093,0,226.5546875,complete
FINAL_accelerated,case_053,2,search_1,16,16,16.583661799996662,90.96847279999929,108.88947399999961,6,313.48046875,complete
FINAL_accelerated,case_053,3,baseline_1,1,1,0,2.1200569999991785,2.577243400000043,0,226.40234375,complete
FINAL_accelerated,case_053,3,search_1,28,28,22.580978300002243,131.0334447999976,155.13752049999948,6,361.67578125,complete
FINAL_accelerated,case_054,1,baseline_1,1,1,0,40.414393299999574,41.015920599999845,0,277.3515625,complete
FINAL_accelerated,case_054,1,search_1,16,16,54.96771379999791,672.4608272999994,728.5591129000004,6,456.5078125,complete
FINAL_accelerated,case_054,2,baseline_1,1,1,0,7.088518900000054,7.702318399999967,0,278.12109375,complete
FINAL_accelerated,case_054,2,search_1,16,16,23.263438500005577,115.11371659999895,139.7858326000005,6,425.41015625,complete
FINAL_accelerated,case_054,3,baseline_1,1,1,0,7.812006200000724,8.42712610000035,0,277.76171875,complete
FINAL_accelerated,case_054,3,search_1,28,28,31.641044600000896,192.51205730000765,225.81294739999976,6,471.546875,complete
FINAL_accelerated,case_055,1,baseline_1,1,1,0,0.3408914999999979,0.5834613999995781,0,44.515625,complete
FINAL_accelerated,case_055,1,search_1,14,14,0.1978079999998954,3.218550000000505,3.7863157000001593,6,41.95703125,complete
FINAL_accelerated,case_055,2,baseline_1,1,1,0,0.163456799999949,0.41137159999925643,0,44.64453125,complete
FINAL_accelerated,case_055,2,search_1,16,16,0.2046991999977763,3.2911990999982663,3.8906877000008535,6,49.16796875,complete
FINAL_accelerated,case_055,3,baseline_1,1,1,0,0.17961860000013985,0.43632219999926747,0,44.4609375,complete
FINAL_accelerated,case_055,3,search_1,28,28,0.2495394000025044,5.546086999996987,6.238694699999542,6,52.359375,complete
FINAL_accelerated,case_056,1,baseline_1,1,1,0,8.174449599999207,8.493410300000505,0,147.76171875,complete
FINAL_accelerated,case_056,1,search_1,16,16,15.770943999999872,246.20667310000044,262.8389287,7,233.50390625,complete
FINAL_accelerated,case_056,2,baseline_1,1,1,0,1.606203600000299,1.8907652999996571,0,147.375,complete
FINAL_accelerated,case_056,2,search_1,16,16,10.561268699998436,59.242395500001294,70.93347250000079,6,202.96484375,complete
FINAL_accelerated,case_056,3,baseline_1,1,1,0,1.6375873999995747,1.9149086000006719,0,147.40625,complete
FINAL_accelerated,case_056,3,search_1,28,28,13.09161679999852,104.74176960000023,119.2171244000001,6,225.08203125,complete
FINAL_accelerated,case_057,1,baseline_1,1,1,0,0.1904961000000185,0.4396743000006609,0,37.72265625,complete
FINAL_accelerated,case_057,1,search_1,16,16,0.2506647000000157,3.20259840000017,3.804144799999449,6,39.15625,complete
FINAL_accelerated,case_057,2,baseline_1,1,1,0,0.10484940000060305,0.3320542999999816,0,37.55859375,complete
FINAL_accelerated,case_057,2,search_1,16,16,0.18809280000095896,2.6498772000004465,3.2313158000006297,6,42.5546875,complete
FINAL_accelerated,case_057,3,baseline_1,1,1,0,0.11913379999987228,0.36009439999997994,0,37.78515625,complete
FINAL_accelerated,case_057,3,search_1,28,28,0.2763116000005539,4.78082909999921,5.473452700000053,6,44.25390625,complete
FINAL_accelerated,case_058,1,baseline_1,1,1,0,213.83327559999998,214.29106030000003,0,358.89453125,complete
FINAL_accelerated,case_058,1,search_1,8,8,1.664326299993263,264.19972510000116,266.6645435999999,6,303.53515625,complete
FINAL_accelerated,case_058,2,baseline_1,1,1,0,11.918841900000189,12.611794299999929,0,356.234375,complete
FINAL_accelerated,case_058,2,search_1,16,16,44.853109899997435,125.69345450000037,171.8990971000003,6,531.85546875,complete
FINAL_accelerated,case_058,3,baseline_1,1,1,0,11.912685799999963,12.553573999999571,0,355.875,complete
FINAL_accelerated,case_058,3,search_1,28,28,78.81745070000215,254.74696679999397,335.27091120000114,6,586.90625,complete
FINAL_accelerated,case_059,1,baseline_1,1,1,0,1.889299899999969,2.304904599999645,0,72.2734375,complete
FINAL_accelerated,case_059,1,search_1,8,8,0.3224828000011257,7.076775599998655,7.7881170999999085,6,71.828125,complete
FINAL_accelerated,case_059,2,baseline_1,1,1,0,0.7844260000001668,1.1889152999992803,0,72.4140625,complete
FINAL_accelerated,case_059,2,search_1,11,11,0.9965618000023824,7.299865300001329,8.819590099999914,6,108.17578125,complete
FINAL_accelerated,case_059,3,baseline_1,1,1,0,0.7602569000000585,1.1303477999999814,0,72.3984375,complete
FINAL_accelerated,case_059,3,search_1,18,18,1.3242924000005587,12.776318000000174,14.652178600000298,6,114.7109375,complete
FINAL_accelerated,case_060,1,baseline_1,1,1,0,5.772031000000425,6.084161099999619,0,126.46875,complete
FINAL_accelerated,case_060,1,search_1,12,12,0.721712599998682,38.426930199997514,39.709260699999504,6,110.0234375,complete
FINAL_accelerated,case_060,2,baseline_1,1,1,0,1.4190058999993198,1.7331676000003426,0,125.64453125,complete
FINAL_accelerated,case_060,2,search_1,16,16,5.207428200000322,28.351908699998603,34.26750489999995,6,170.7734375,complete
FINAL_accelerated,case_060,3,baseline_1,1,1,0,1.4439283000001524,1.789751399999659,0,125.578125,complete
FINAL_accelerated,case_060,3,search_1,28,28,7.669682899999316,58.79581530000269,67.33042849999947,6,177.11328125,complete
FINAL_accelerated,case_061,1,baseline_1,1,1,0,0.3069037000004755,0.5763778000000457,0,43.32421875,complete
FINAL_accelerated,case_061,1,search_1,16,16,0.19395109999823035,3.4911455000019487,4.034602700000505,6,40.6875,complete
FINAL_accelerated,case_061,2,baseline_1,1,1,0,0.15072549999968032,0.3953531999995903,0,43.125,complete
FINAL_accelerated,case_061,2,search_1,16,16,0.1793509000017366,2.907121000002917,3.483289099999638,6,42.62109375,complete
FINAL_accelerated,case_061,3,baseline_1,1,1,0,0.14322870000069088,0.37609410000004573,0,42.96484375,complete
FINAL_accelerated,case_061,3,search_1,28,28,0.26982740000130434,5.231718900001397,5.928765199999361,6,45.09765625,complete
FINAL_accelerated,case_062,1,baseline_1,1,1,0,140.08291379999991,141.49105059999965,0,400.71875,complete
FINAL_accelerated,case_062,1,search_1,16,16,4.407220599994616,711.5878842999991,717.2813485000006,6,353.0234375,complete
FINAL_accelerated,case_062,2,baseline_1,1,1,0,8.025962400000026,8.795106599999599,0,399.234375,complete
FINAL_accelerated,case_062,2,search_1,16,16,23.764675700000225,150.62627219999922,175.85920570000053,6,424.36328125,complete
FINAL_accelerated,case_062,3,baseline_1,1,1,0,9.078864500000236,9.906764800000019,0,400.6015625,complete
FINAL_accelerated,case_062,3,search_1,20,20,29.231690899998284,155.09816870000031,185.83254770000167,6,437.1171875,complete
FINAL_accelerated,case_063,1,baseline_1,1,1,0,10.088744399999996,10.393891599999733,0,159.57421875,complete
FINAL_accelerated,case_063,1,search_1,16,16,2.321638200000052,166.09759170000234,169.25467409999965,6,149.17578125,complete
FINAL_accelerated,case_063,2,baseline_1,1,1,0,1.8707780000004277,2.1686941999996634,0,158.0234375,complete
FINAL_accelerated,case_063,2,search_1,16,16,4.344220200000564,41.483557000000474,46.64781119999952,6,167.6796875,complete
FINAL_accelerated,case_063,3,baseline_1,1,1,0,1.858001200000217,2.1284385000008115,0,158.06640625,complete
FINAL_accelerated,case_063,3,search_1,20,20,6.390203900000415,45.381438499998694,52.69801659999939,6,172.07421875,complete
FINAL_accelerated,case_064,1,baseline_1,1,1,0,0.15267779999976483,0.39007519999995566,0,34.2421875,complete
FINAL_accelerated,case_064,1,search_1,16,16,0.5466182000027402,4.416043999998692,5.350922300000093,9,48.78515625,complete
FINAL_accelerated,case_064,2,baseline_1,1,1,0,0.0953308999996807,0.3444305000002714,0,34.23046875,complete
FINAL_accelerated,case_064,2,search_1,16,16,0.4315712000006897,2.5375509000014063,3.34381570000005,6,40.2578125,complete
FINAL_accelerated,case_064,3,baseline_1,1,1,0,0.0975812999995469,0.3422610999996323,0,34.39453125,complete
FINAL_accelerated,case_064,3,search_1,28,28,0.6135567000019364,4.692201200000454,5.7871891000004325,6,42.58203125,complete
FINAL_accelerated,case_065,1,baseline_1,1,1,0,0.15153900000041176,0.41052159999981086,0,35.2734375,complete
FINAL_accelerated,case_065,1,search_1,16,16,0.1298393999986729,2.1372998999977426,2.6537382999995316,6,34.28125,complete
FINAL_accelerated,case_065,2,baseline_1,1,1,0,0.08210369999960676,0.3296968000004199,0,35.27734375,complete
FINAL_accelerated,case_065,2,search_1,16,16,0.13009390000024723,1.85509920000095,2.3725752999998804,6,37.32421875,complete
FINAL_accelerated,case_065,3,baseline_1,1,1,0,0.10973180000019056,0.3507951999999932,0,35.04296875,complete
FINAL_accelerated,case_065,3,search_1,28,28,0.17856020000090211,3.277270800000224,3.870904800000062,6,38.140625,complete
FINAL_accelerated,case_066,1,baseline_1,1,1,0,4.718448699999499,5.1260816000003615,0,122.5703125,complete
FINAL_accelerated,case_066,1,search_1,16,16,8.933292100000472,132.86587630000122,142.4378703000002,6,186.984375,complete
FINAL_accelerated,case_066,2,baseline_1,1,1,0,1.2783744000007573,1.6195450000004712,0,122.203125,complete
FINAL_accelerated,case_066,2,search_1,16,16,5.156652500001655,34.42224619999888,40.373181800000566,6,173.25,complete
FINAL_accelerated,case_066,3,baseline_1,1,1,0,1.3082278999991104,1.6242373999994015,0,122.50390625,complete
FINAL_accelerated,case_066,3,search_1,28,28,7.693486500002109,62.308211499997924,71.01027009999962,6,190.88671875,complete
FINAL_accelerated,case_067,1,baseline_1,1,1,0,20.97558200000003,21.270268499999474,0,195.19921875,complete
FINAL_accelerated,case_067,1,search_1,8,8,1.0282592000003206,44.982258199999706,46.76914940000006,6,167.19140625,complete
FINAL_accelerated,case_067,2,baseline_1,1,1,0,3.565586699999585,3.947360399999525,0,195.73046875,complete
FINAL_accelerated,case_067,2,search_1,16,16,4.004910100001325,48.29067279999799,53.18431319999945,6,230.046875,complete
FINAL_accelerated,case_067,3,baseline_1,1,1,0,3.739602399999967,4.127545800000007,0,195.69921875,complete
FINAL_accelerated,case_067,3,search_1,28,28,6.467912899996918,89.08829969999806,96.82861959999991,6,255.953125,complete
FINAL_accelerated,case_068,1,baseline_1,1,1,0,3.7110321999998632,3.9656998000000385,0,117.7109375,complete
FINAL_accelerated,case_068,1,search_1,16,16,5.913352500003384,90.70102129999941,97.30614760000026,6,155.234375,complete
FINAL_accelerated,case_068,2,baseline_1,1,1,0,1.196280499999375,1.5784411000004184,0,117.53515625,complete
FINAL_accelerated,case_068,2,search_1,16,16,2.9621087999976226,24.66658009999992,28.2950393000001,6,140.1796875,complete
FINAL_accelerated,case_068,3,baseline_1,1,1,0,1.0848809999997684,1.4362299000003986,0,117.20703125,complete
FINAL_accelerated,case_068,3,search_1,28,28,4.600625099999888,48.15151750000041,53.76489929999934,6,155.1171875,complete
FINAL_accelerated,case_069,1,baseline_1,1,1,0,0.18751930000053108,0.4208166999997047,0,37.203125,complete
FINAL_accelerated,case_069,1,search_1,16,16,0.677921199998309,5.547780900000362,6.581671299999471,9,53.3515625,complete
FINAL_accelerated,case_069,2,baseline_1,1,1,0,0.10360169999967184,0.34168599999975413,0,37.125,complete
FINAL_accelerated,case_069,2,search_1,16,16,0.5160754000016823,3.4642315000000963,4.3470845000001646,6,45.2265625,complete
FINAL_accelerated,case_069,3,baseline_1,1,1,0,0.11140179999983957,0.3470191000005798,0,37.2734375,complete
FINAL_accelerated,case_069,3,search_1,28,28,0.7840183999987858,7.070817099999658,8.34364899999946,6,48.80859375,complete
FINAL_accelerated,case_070,1,baseline_1,1,1,0,0.3099746999996569,0.5614770000001954,0,43.5390625,complete
FINAL_accelerated,case_070,1,search_1,13,13,0.2119840999985172,3.471367099998133,4.048940200000288,6,42.125,complete
FINAL_accelerated,case_070,2,baseline_1,1,1,0,0.1890475999998671,0.438785999999709,0,43.5234375,complete
FINAL_accelerated,case_070,2,search_1,16,16,0.20300780000070517,2.8566116000001784,3.4731595000002926,6,44.34765625,complete
FINAL_accelerated,case_070,3,baseline_1,1,1,0,0.15534810000008292,0.4239047999999457,0,43.33984375,complete
FINAL_accelerated,case_070,3,search_1,28,28,0.2626263999991352,5.066329599999335,5.788492700000461,6,46.59765625,complete
FINAL_accelerated,case_071,1,baseline_1,1,1,0,0.1278746999996656,0.41573929999958636,0,33.8359375,complete
FINAL_accelerated,case_071,1,search_1,16,16,0.4604146000001492,3.7068787999987762,4.498985600000196,9,45.5,complete
FINAL_accelerated,case_071,2,baseline_1,1,1,0,0.07880450000084238,0.339635599999383,0,33.8203125,complete
FINAL_accelerated,case_071,2,search_1,16,16,0.36849680000250373,2.459997799998746,3.2424874999996973,6,39.09765625,complete
FINAL_accelerated,case_071,3,baseline_1,1,1,0,0.09355440000035742,0.35983390000001236,0,33.80859375,complete
FINAL_accelerated,case_071,3,search_1,28,28,0.5580171999981758,4.888872500003345,5.892141999999694,6,41.60546875,complete
FINAL_accelerated,case_073,1,baseline_1,1,1,0,6.738126299999749,7.6587475000005725,0,117.59375,complete
FINAL_accelerated,case_073,1,search_1,8,8,0.5609554000011485,14.163753599998927,15.26882469999964,6,99.71875,complete
FINAL_accelerated,case_073,2,baseline_1,1,1,0,1.3790703000004214,1.6897644999999102,0,117.28125,complete
FINAL_accelerated,case_073,2,search_1,16,16,1.7312128000012308,25.949747900000148,28.360913399999845,6,149.97265625,complete
FINAL_accelerated,case_073,3,baseline_1,1,1,0,1.4730661000003238,1.777961900000264,0,117.4765625,complete
FINAL_accelerated,case_073,3,search_1,28,28,2.484554400001798,40.225593899998785,43.587088700000095,6,157.04296875,complete
FINAL_accelerated,case_074,1,baseline_1,1,1,0,2.575466299999789,2.7985908000000563,0,93.69921875,complete
FINAL_accelerated,case_074,1,search_1,12,12,0.5034577999995236,21.499366599997302,22.515335199999754,6,84.453125,complete
FINAL_accelerated,case_074,2,baseline_1,1,1,0,0.4781818999999814,0.6947042000001602,0,92.69140625,complete
FINAL_accelerated,case_074,2,search_1,16,16,2.8909738000002108,18.693801300001724,22.16566209999928,6,124.58203125,complete
FINAL_accelerated,case_074,3,baseline_1,1,1,0,0.7261130999995657,1.0006916000002093,0,92.8125,complete
FINAL_accelerated,case_074,3,search_1,28,28,4.710868799998025,37.98819530000128,43.47244489999957,6,139.5703125,complete
FINAL_accelerated,case_075,1,baseline_1,1,1,0,7.56578189999982,7.839179599999625,0,147.21875,complete
FINAL_accelerated,case_075,1,search_1,16,16,12.282146599998669,345.2503921999996,358.5120858,6,233.18359375,complete
FINAL_accelerated,case_075,2,baseline_1,1,1,0,1.626979200000278,1.9072494000001825,0,146.98046875,complete
FINAL_accelerated,case_075,2,search_1,16,16,9.057756499999414,63.320885899999666,73.54538910000065,6,210.9609375,complete
FINAL_accelerated,case_075,3,baseline_1,1,1,0,1.6787928000003376,1.9602553000004264,0,146.5625,complete
FINAL_accelerated,case_075,3,search_1,28,28,12.172897399996145,101.47124370000256,115.05905949999942,6,233.1328125,complete
FINAL_accelerated,case_076,1,baseline_1,1,1,0,1133.9883689999997,1135.0841778000004,0,682.0234375,complete
FINAL_accelerated,case_076,1,search_1,12,12,3.4252082999973936,2497.242768100001,2502.4539738999993,6,577.4375,complete
FINAL_accelerated,case_076,2,baseline_1,1,1,0,11.972327100000257,13.062054299999545,0,682.08984375,complete
FINAL_accelerated,case_076,2,search_1,16,16,134.4188428999969,294.5786581999964,431.8751565999992,6,991.53125,complete
FINAL_accelerated,case_076,3,baseline_1,1,1,0,20.551146300000255,21.733045800000582,0,682.17578125,complete
FINAL_accelerated,case_076,3,search_1,28,28,216.5857981000081,570.3227315000058,790.7135887999993,6,1133.36328125,complete
FINAL_accelerated,case_077,1,baseline_1,1,1,0,3.2544385999999577,3.591591399999743,0,97.609375,complete
